"Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr11","Attr12","Attr13","Attr14","Attr15","Attr16","Attr17","Attr18","Attr19","Attr20","Attr22","Attr23","Attr24","Attr25","Attr26","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
0.0013348,0.35547,0.00041624,1.008,378.95,0,0.0035273,1.8132,0.40176,0.64453,0.0061647,0.067481,0.10819,0.0035273,2985.1,0.12228,2.8132,0.0035273,0.0087795,0.57049,0.0061683,0.0033225,0.0035273,0.28212,0.11611,0.00043939,2.4451,0.88477,0.01479,48.17,7.5773,1.1142,0.005691,0.40176,0.94773,0.014165,0.72918,0.25699,0.015353,13.239,12.668,2.1257,0.99595,0.57869,-0.033769,-0.084053,0.14822,0.05227,0.13197,0.68038,1.0004,0.116,0.014165,0.002071,0.9924,0.47042,639.8,28.812,47.488,7.6862,0.42411,"0"
0.0040264,0.57573,0.073098,1.2128,-76.505,0.30071,0.00194,0.73693,1.1517,0.42427,0.086885,0.0056465,0.056465,0.00194,3231.3,0.11296,1.7369,0.00194,0.0016844,41.757,0.058053,0.0034959,0.19224,0.3893,0.11658,0.12531,4.9136,0.49988,0.0016844,134.97,2.7043,1.6138,0.22261,1.1517,0.65643,0.19328,0.36493,0.15841,0.050405,92.314,50.557,0.030558,0.82926,51.761,-0.0050391,-0.0043752,0.72373,0.34357,0.36978,0.72733,1.1253,1.2128,0.19328,0.0094901,0.85897,0.54718,8.7411,7.2195,108.88,3.3522,1.9744,"0"
0.00013202,0.26014,0.54009,3.0762,28.901,-0.014602,0.01809,2.5274,1.0157,0.65746,0.01809,0.069542,0.061571,0.01809,1802.4,0.20251,3.8441,0.01809,0.021144,23.139,0.0076625,0.00015431,0.0074148,0.65746,0.13347,2.7035,5.4083,0.10783,0.021144,112.71,3.2383,0.029455,0.0076625,0.8766,0.65746,0.0089558,2.2637,0.20242,0.0089558,90.164,67.025,0.0024341,2.8677,23.502,-0.026927,-0.031471,3.0762,0.26014,0.30881,3.2911,3.2911,130575.799999999,0.015422,0.00020081,0.98458,0,15.774,5.4458,110.98,3.289,4.2828,"0"
-0.028685,0.11009,0.44701,13.751,-1913.7,0,-0.028489,8.0833,0.84286,0.88991,-0.028034,-0.81266,0.039042,-0.028489,1221.1,0.29891,9.0833,-0.028489,-0.0338,21.219,-0.041361,-0.034033,-0.028489,0.87865,0.29713,0.86308,3.4344,-0.21988,-0.033261,14.63,25.414,8.0926,-0.031727,0.84286,0.88991,-0.037642,8.629,0.18316,-0.049072,77.763,56.544,-0.58542,12.354,20.074,-0.10276,-0.12191,4.3788,0.035056,0.039348,1.7182,1.7182,1215.4,-0.037642,-0.032234,1.0576,0,17.202,6.4551,15.181,24.043,1.6274,"0"
0.16955,0.29678,0.22142,2.6166,43.599,0.54128,0.17137,1.5364,1.2185,0.45599,0.17137,1.2512,0.19636,0.17137,539.76,0.67623,3.3695,0.17137,0.16767,40.564,0.18313,0.1659,0.544,0.45599,0.67011,0.3451,5.2874,0.22602,0.16767,59.605,6.1237,0.61705,0.18313,1.0317,0.6158,0.17918,0.55181,0.045927,0.17918,101,60.433,1.4927,1.7873,49.43,0.15381,0.15049,1.2076,0.13697,0.1633,0.71069,0.95977,42916,0.17935,0.37184,0.82065,0.35047,8.998,6.0398,48.915,7.462,1.593,"0"
0.29904,0.45085,0.0084257,1.021,-17.721,0.785627200000001,0.29904,1.1622,1.086,0.52397,0.29904,0.7441,0.18106,0.29904,429.52,0.84978,2.218,0.29904,0.14132,14.94,0.31219,0.14132,1.0392,0.52397,0.84978,0.014288,4.5257,0.13588,0.14132,75.286,4.8482,0.69245,0.31219,2.2983,0.57294,0.14754,0.44023,0.037405,0.14754,40.258,25.318,3.4526,0.80545,16.226,0.22811,0.1078,0.91008,0.40188,0.20626,0.88855,0.97158,282.69,0.079209,0.57072,0.92079,0.09345,24.43,14.417,69.323,5.2652,3.5883,"0"
0.23218,0.48631,0.43843,1.9582,78.223,0,0.28952,1.0563,2.0122,0.51369,0.29101,0.63273,0.14954,0.28952,589.89,0.61876,2.0563,0.28952,0.14389,11.149,0.29066,0.11539,0.3093,0.50251,0.50085,4.2161,3.7902,0.24168,0.14455,97.162,3.7566,3.5347,0.29322,2.0122,0.54242,0.14572,0.01298,0.053668,0.14445,161.46,150.31,3.7777,1.8238,13.05,0.27928,0.13879,1.8425,0.45758,0.2662,4.9399,5.2161,2704.3,0.14572,0.45199,0.85651,0.055925,32.739,2.4284,83.003,4.3974,19.35,"0"
0.22932,0.44777,0.33762,1.7789,-2.3968,-0.0085798,0.22932,1.2333,2.8132,0.55223,0.23045,0.52902,0.14855,0.22932,391.11,0.93325,2.2333,0.22932,0.081517,40.308,0,0.081517,0.45974,0.3357,0.93325,1.4749,3.5521,0.14585,0.1856,85.398,4.2741,4.1377,0.0061688,2.8132,0.55223,0.0021928,0.17416,0.079155,0,90.252,49.945,0.73816,1.0622,61.202,-0.18856,-0.067028,1.7221,0.43348,0.23397,2.4125,2.4125,1203.7,0.3414,0.41526,0.65944,0,9.0553,7.3081,56.243,6.4897,12.29,"0"
-0.019191,0.30337,0.12801,1.4796,-18.069,-0.040942,-0.014592,2.1789,1.0042,0.661,-0.014592,-0.054663,0.038658,-0.014592,2492.3,0.14645,3.2963,-0.014592,-0.012697,57.552,-0.0025317,-0.016699,-0.035785,0.661,0.13129,0.21158,4.4965,0.2367,-0.012697,85.135,4.2873,-0.0083453,-0.0025317,1.1562,0.69743,-0.0022029,0.12218,0.17656,-0.0022029,115.08,57.525,-0.10591,0.80072,57.794,-0.061552,-0.053558,1.3019,0.26694,0.23325,1.0925,1.1527,4015.8,0.0041936,-0.029034,0.99581,0.055115,6.3421,6.3451,84.778,4.3054,1.8994,"0"
0.049807,0.65004,-0.2799,0.56941,-40.044,0.26675,0.049807,0.53799,1.0193,0.34972,0.049807,0.076621,0.025261,0.049807,2195.8,0.16622,1.5384,0.049807,0.011644,15.076,0.077891,0.011644,0.26675,0.34972,0.16622,-0.44438,4.4804,0.135,0.011644,56.542,6.4554,0.11982,0.077891,4.2794,0.34972,0.01821,0.11737,0.15698,0.01821,25.074,9.998,0.2819,0.29762,15.368,0.019645,0.0045926,0.56941,0.65004,0.15491,0.55524,0.55524,-8461.3,0.018975,0.14242,0.98102,0,24.21,36.507,55.469,6.5802,6.7911,"0"
0.062874,0.27479,0.30194,2.7827,37.571,0.16116,0.076759,2.5189,1.0226,0.69217,0.076759,0.4532,0.059904,0.076759,613.58,0.59487,3.6391,0.076759,0.028129,4.1186,0.086987,0.023041,0.1935,0.69217,0.54434,0.57112,4.2511,0.070008,0.028129,23.167,15.755,0.31655,0.086987,2.7684,0.79759,0.031877,0.50463,0.052013,0.031877,51.61,47.492,2.0419,2.6009,4.2118,0.00027991,0.00010258,1.7152,0.16937,0.063472,1.3092,1.5086,5382.8,0.02212,0.090836,0.97788,0.15231,88.621,7.6856,22.655,16.111,5.1615,"0"
-0.13987,0.21447,-0.13109,0.35573,-299.17,0,-0.13987,3.6627,0.24832,0.78554,-0.1358,-0.68743,-0.41684,-0.13987,-756.27,-0.48263,4.6627,-0.13987,-0.56326,38.013,-0.1358,-0.56326,-0.13987,0.32959,-0.48263,-0.14131,3.0401,0.86313,-0.55279,325.25,1.1357,1.0774,0.019989,0.24832,0.78554,0.080496,0.013401,-0.071891,-0.54688,102.38,64.365,-5.4083,0.22862,40.852,-0.17216,-0.69329,0.33747,0.20346,0.88054,0.84683,0.84683,0.35573,0.080496,-0.17804,0.9469,0,9.6019,5.6708,299.07,1.2205,0.26769,"0"
0.025918,0.62832,0.042264,1.1028,-64.103,0.045711,0.0327,0.55326,1.0652,0.34762,0.0327,0.079568,0.077416,0.0327,2615.2,0.13957,1.5915,0.0327,0.028868,39.289,0.066219,0.022881,0.059355,0.34762,0.12877,0.077297,4.9743,0.55395,0.028868,141.06,2.5875,0.10539,0.066219,1.1429,0.56498,0.058459,0.2451,0.17042,0.058459,113.59,74.297,0.21257,0.80615,41.852,0.011226,0.0099103,0.72133,0.41096,0.38647,0.63577,1.0333,3983.9,0.061245,0.074559,0.93875,0.62527,9.2902,4.9127,132.42,2.7563,2.0717,"0"
0.10026,0.66317,0.11897,1.3378,-8.1657,0.094845,0.14172,0.50791,1.3051,0.33683,0.18125,0.40235,0.14351,0.14172,1292.4,0.28243,1.5079,0.14172,0.10859,31.99,0.17532,0.076817,0.32931,0.32397,0.21991,0.22497,5.0433,0.50812,0.10859,151.67,2.5082,1.3322,0.45751,1.3051,0.64777,0.35054,0.064652,0.10007,0.13433,125.41,93.417,0.87648,1.013,47.258,0.12974,0.099404,0.71051,0.35223,0.39869,0.63696,1.225,1.3378,0.35054,0,0.69135,0.92315,11.41,3.9072,98.505,3.7054,2.4681,"0"
0.63291,0.18363,0.58948,4.3715,210.87,0,0.63291,4.4459,1.5485,0.81637,0.65025,3.6199,0.41827,0.63291,103.48,3.5272,5.4459,0.63291,0.40873,5.2161,0.57174,0.40873,1.0598,0.30011,3.5272,2.5013,3.6934,-0.13456,0.40946,65.31,5.5887,5.3215,0.57134,1.5485,0.82516,0.36896,2.2627,0.010436,0.36923,86.909,81.692,28.601,4.2449,8.266,0.55697,0.35969,4.1624,0.17484,0.17893,3.464,3.5013,2910.1,0.36896,0.77527,0.6111,0.010756,69.975,4.468,41.213,8.8564,6.5705,"0"
-0.23117,0.26607,0.17481,1.7029,-6.679,0,-0.23117,2.7585,5.7282,0.73393,-0.19059,-0.92956,-0.040356,-0.23117,-420.1,-0.86884,3.7585,-0.23117,-0.040356,13.341,-0.19163,-0.040356,0.26447,0.077788,-0.86884,0.30322,3.0081,0.046448,-0.040356,15.365,23.756,22.204,-0.17962,5.7282,0.73393,-0.031357,0.30177,-0.046281,-0.033454,22.203,8.8622,-1.1041,0.86103,12.935,-0.19163,-0.033454,1.5917,0.24869,0.042095,1.2731,1.2731,178.1,-0.031357,-0.31497,1.0403,0,27.36,41.186,15.846,23.034,9.9361,"0"
0.066361,0.13367,0.23725,3.3141,193,0.058193,0.067058,6.481,0.4731,0.86633,0.11415,0.65406,0.19657,0.067058,524.63,0.69573,7.481,0.067058,0.14174,87.307,0.10428,0.14027,0.29409,0.84425,0.69051,0.35935,4.7879,0.045964,0.14647,148.05,2.5319,1.942,0.22033,0.4731,0.87738,0.443276799999999,1.1159,0.034217,0.22041,173.87,86.565,0.58641,2.2103,159.12,0.078336,0.16558,2.5419,0.10253,0.39496,1.3122,1.3289,3.3141,0.46571,0.076601,0.6147,0.012759,4.1806,4.2165,79.1,4.6144,0.71658,"0"
0.15159,0.08809,0.074852,1.9797,23.214,0.30002,0.13976,10.211,1.3203,0.89951,0.13976,1.8293,0.27094,0.13976,197.03,1.8525,11.352,0.13976,0.23203,28.343,0.14521,0.25167,0.24063,0.89951,1.9868,0.088191,5.3451,0.14506,0.23203,61.128,5.9711,1.6484,0.14521,0.60251,0.9112,0.24108,0.011678,0.017174,0.24108,91.118,62.775,3.2411,1.3676,37.421,0.12177,0.20217,1.717,0.076401,0.16747,1.0598,1.0736,16570,0.2426,0.16852,0.7574,0.012996,12.878,5.8144,46.298,7.8836,0.70965,"0"
-0.071621,0.77962,0.84792,9.5857,91.162,0,-0.070161,0.28267,2.8652,0.22038,0.088808,-0.71043,-0.024487,-0.070161,-4055.8,-0.089995,1.2827,-0.070161,-0.024487,17.106,0.045353,-0.024997,-0.070161,-0.071621,-0.091867,15.903,2.2336,0.093826,-0.01996,12.791,28.535,3.6148,0.047088,2.8652,0.90123,0.016434,5.1721,0.573,0.015829,55.528,38.421,-0.53336,8.226,17.392,0.045353,0.015829,1.2143,0.09876,0.035044,4.1332,16.903,145.19,0.016434,-0.32499,1.0241,3.0895,21.337,9.4999,12.581,29.012,53.737,"0"
0.064124,0.57303,0.25217,1.5042,-28.931,0.097902,0.079805,0.7451,2.9088,0.42697,0.16844,0.15955,0.072082,0.079805,997.55,0.3659,1.7451,0.079805,0.027436,57.584,0.12262,0.022045,0.079805,0.34067,0.33853,1.0183,3.064,0.19129,0.034173,65.344,5.5858,4.8757,0.11483,2.9088,0.47912,0.039476,0.047979,0.075653,0.042154,91.396,33.813,0.13974,0.5867,59.95,-0.0072492,-0.0024922,1.3129,0.50019,0.17902,1.7241,1.9347,292.21,0.039476,0.15019,0.9733,0.12214,6.3386,10.795,62.764,5.8154,11.746,"0"
-0.19636,1.0645,-0.36585,0.65632,-97.057,0,-0.19636,-0.060611,2.9938,-0.064522,-0.17954,-0.18446,-0.026099,-0.19636,-4972.8,-0.073399,0.93939,-0.19636,-0.065587,55.089,-0.17958,-0.065587,-0.19636,-0.10973,-0.073399,-1.2141,3.0437,0.33725,-0.065582,122.23,2.9861,2.9861,-0.18495,2.9938,-0.064522,-0.061777,0.058502,-0.57835,-0.059982,77.588,22.499,-0.43456,0.23186,51.884,-0.2978,-0.099471,0.65632,1.0645,0.33488,-0.21412,-0.21412,-404.61,-0.061777,3.0433,1.0646,0,6.6257,16.223,129.78,2.8124,9.9354,"0"
0.19234,0.54643,0.44719,1.8184,15.515,0,0.24541,0.83005,2.6286,0.45357,0.30369,0.44911,0.09451,0.24541,802.85,0.45463,1.83,0.24541,0.093362,47.946,0.28304,0.073175,0.645,0.44157,0.35752,56.6686000000005,3.62,0.1868,0.093362,84.961,4.2961,4.2961,0.28103,2.6286,0.45357,0.10691,0.10303,0.063673,0.10768,130.16,82.211,0.55706,1.1865,53.685,0.28003,0.10653,1.8184,0.54643,0.23277,53.5002000000003,54.617,1864.3,0.10691,0.42407,0.90668,0,7.6128,4.4398,75.878,4.8104,412.47,"0"
0.10032,0.38201,0.30679,2.1,10.789,0.10032,0.10032,1.6177,1.0377,0.61799,0.10032,0.35968,0.039807,0.10032,1023.1,0.35676,2.6177,0.10032,0.029301,22.105,0.10729,0.029301,0.10032,0.61799,0.35676,0.74049,4.1628,0.10033,0.029301,30.855,11.83,0.28085,0.10729,3.4309,0.7211,0.031338,0.14397,0.087668,0.031338,58.161,36.056,0.48382,1.3566,22.938,0.071318,0.020831,1.5332,0.2789,0.084534,1.4916,1.7405,4462.9,0.036331,0.16233,0.96367,0.16685,16.512,10.123,29.734,12.276,8.2635,"0"
0.032116,0.30078,0.26703,2.5439,16.879,0.2427,0.032116,2.2278,1.0195,0.67007,0.032116,0.18569,0.058473,0.032116,994.8,0.36691,3.3247,0.032116,0.017017,34.418,0.029073,0.017017,0.2427,0.67007,0.36691,0.47682,4.1358,0.10976,0.017017,34.102,10.703,0.096661,0.029073,1.9369,0.79789,0.015405,0.57558,0.092146,0.015405,65.838,31.42,0.18046,1.5149,35.089,-0.049167,-0.026051,1.4628,0.17296,0.09343,1.1965,1.4248,3650.5,0.01913,0.04793,0.98087,0.19075,10.605,11.617,33.449,10.912,3.3701,"0"
0.27252,0.23303,0.20732,1.8897,15.043,0,0.37156,3.2913,1.9541,0.76697,0.37761,1.5945,0.24748,0.37156,175.88,2.0753,4.2913,0.37156,0.19014,25.704,0.37378,0.13946,0.75904,0.76242,1.6503,0.37044,4.0407,0.11335,0.19324,54.216,6.7323,6.7323,0.3853,1.9541,0.76697,0.19717,0.087414,0.015988,0.19128,78.445,52.741,1.9803,1.2991,32.017,0.26172,0.13393,1.8897,0.23303,0.14854,1.3704,1.3704,2277,0.19717,0.35532,0.82357,0,14.2,6.9206,43.526,8.3857,3.4917,"0"
-0.17737,1.005,0.098136,1.7685,50.511,-0.17737,-0.17737,-0.01625,1.0708,-0.016332,-0.17737,-1.3889,-0.50069,-0.17737,-2326.1,-0.15692,0.995,-0.17737,-0.56312,68.49,-0.010012,-0.56312,-0.17737,-0.016332,-0.15692,0.12676,4.9317,3.1566,-0.56312,158.46,2.3035,-0.0099615,-0.010012,0.32431,0.86099,-0.031785,0.088531,3.4235,-0.031785,248.6,180.11,-3.001,1.3057,73.337,-0.029675,-0.094212,0.22471,0.1277,0.43413,-0.021096,1.1122,8385.5,0.066094,3.545684,0.93391,-3.903855,5.3293,2.0265,147.98,2.4665,0.40686,"0"
0.13432,0.6131,0.37829,1.617,35.513,0,0.17279,0.63106,2.5603,0.3869,0.17317,0.28183,0.073599,0.17279,1187.6,0.30735,1.6311,0.17279,0.06749,20.42,0.16148,0.052463,0.33067,0.37528,0.2446,43.917,3.6336,0.20623,0.067637,93.303,3.912,3.912,0.16183,2.5603,0.3869,0.063207,0.13881,0.11538,0.063072,129.2,108.78,0.93777,1.3834,21.798,0.14584,0.056963,1.617,0.6131,0.25562,44.917,44.917,1627,0.063207,0.34717,0.93284,0,17.875,3.3553,87.405,4.1759,297.23,"0"
0.4023,0.54161,-0.17407,0.59358,-11.454,0.785627200000001,0.4023,0.72965,1.0466,0.39519,0.4023,0.93931,0.057865,0.4023,358.78,1.0173,1.8463,0.4023,0.042249,2.9126,0.4309,0.042249,1.351032,0.39519,1.0173,-0.2334,3.5971,0.043516,0.042249,17.181,21.244,0.7956,0.4309,8.09157900000002,0.50851,0.045252,0.37816,0.030721,0.045252,7.98458,2.74274,5.2944,0.41617,3.0482,0.2822,0.029635,0.46939,0.4283,0.047072,0.52991,0.68185,-688.35,0.044481,1.018,0.95552,0.28674,125.32,104.607499999999,16.417,22.233,12.768,"0"
0.0015658,0.54045,0.14048,1.3,-1.7456,0.030868,0.0040126,0.73191,1.0102,0.39556,0.0040126,0.0085681,0.025354,0.0040126,3059.1,0.11931,1.8503,0.0040126,0.0015777,21.852,0.014502,0.00061566,0.04225,0.39556,0.11479,0.35911,5.4616,0.19288,0.0015777,67.897,5.3758,0.026834,0.014502,2.5718,0.46769,0.0057022,0.1068,0.23699,0.0057022,80.192,58.34,0.010284,0.97484,22.076,-0.045969,-0.018074,1.1265,0.46832,0.18602,1.0112,1.1955,40667,0.010128,0.0039585,0.98987,0.18235,16.703,6.2564,67.21,5.4308,6.5014,"0"
0.045244,0.47106,0.19011,2.0085,23.221,0.1485,0.057689,1.1229,1.0367,0.52894,0.057689,0.30601,0.10696,0.057689,1363.3,0.26773,2.1229,0.057689,0.048927,36.132,0.080848,0.038372,0.17878,0.52894,0.24131,0.30596,4.4588,0.37437,0.048927,60.5,6.033,0.17163,0.080848,1.2219,0.81148,0.068569,0.18083,0.10375,0.068569,106.66,70.527,0.38763,1.3893,37.458,0.012421,0.010535,0.8038,0.18852,0.16575,0.85126,1.306,5467.5,0.035387,0.085536,0.96461,0.53415,10.102,5.1753,58.359,6.2543,1.8975,"0"
0.6702676,0.065385,0.35616,6.4471,19.287,0,0.7284035,14.294,7.6517,0.93462,0.761079200000002,11.13932,0.13869,0.7284035,22.488,11.93996,15.294,0.728830000000002,0.12057,0.019702,0.7288337,0.096766,0.92254,0.74688,10.53663,0.61571,2.8726,-0.042856,0.12141,4.837046,61.92121,44.27758,0.741539800000001,7.6517,0.93462,0.11407,6.0153,0.0020163,0.12314,7.98458,2.74274,53.7537800000001,6.4408,0.022238,0.711006200000001,0.10501,6.4471,0.065385,0.0134369,1.6157,1.6157,265.6,0.11407,0.79223,0.88346,0,769.316000000004,104.607499999999,4.983528,63.1187300000001,13.228,"0"
0,0.14295,0.31654,3.2144,64.768,0.48265,0.56778,5.9956,2.2692,0.85705,0.57214,3.9719,0.26717,0.56778,86.061,4.2412,6.9956,0.56778,0.25021,2.889,0.57137,0,0.56778,0.85305,0.26924,0.58562,3.3923,0.048112,0.25214,30.726,11.879,11.879,0.57109,2.2692,0.85705,0.25168,0.23627,0.0078131,0.2518,68.477,65.587,0,3.0887,3.8607,0.53289,0.23484,3.2144,0.14295,0.084182,1.5856,1.5856,781.19,0.25168,0,0.7499,0,126.34,5.5651,22.993,15.874,4.1981,"0"
0.0018045,0.11977,0.60099,6.0179,119.16,0.07409,0.0036042,7.1562,0.9762,0.85708,0.0036042,0.030093,0.073385,0.0036042,395.4,0.92312,8.3495,0.0036042,0.0023923,29.807,-0.026004,0.0011977,0.098326,0.85708,0.90809,2.1522,4.6239,-0.11666,0.0023923,28.326,12.886,-0.21712,-0.026004,1.6962,0.85708,-0.017261,2.4883,0.048641,-0.017261,102.42,72.608,0.014667,4.9907,29.098,-0.13296,-0.088253,6.0179,0.11977,0.077605,3.0693,3.0693,25279,-0.024381,0.0021054,1.0244,0,12.245,5.027,29.016,12.579,5.3952,"0"
0.30067,0.33454,0.0096794,1.0357,-43.838,0,0.30067,1.9901,3.1022,0.66576,0.30732,1.1081,0.11515,0.30067,341.82,1.0678,2.9892,0.30067,0.096919,3.986,0.30551,0.096919,0.53751,0.5726,1.0678,0.013462,3.5193,0.090874,0.099064,35.047,10.421,8.4521,0.27647,3.1022,0.7199,0.089119,0.21516,0.030799,0.098479,26.193,22.207,8.875,0.91081,4.3731,0.24894,0.080246,0.83996,0.27132,0.095956,0.92596,1.0013,32,0.089119,0.45161,0.91361,0.081327,91.571,16.436,31.923,11.434,4.3147,"0"
-0.024854,1.3764,-0.9719904,0.2866,-276.97,-0.17922,-0.021011,-0.30122,1.0337,-0.41459,-0.021011,-0.015265,0.021579,-0.021011,16247,0.022466,0.72654,-0.021011,-0.014662,11.385,0.040677,-0.017344,-0.15563,-0.41459,0.019674,-1.6216,4.7249,0.87375,-0.014662,362.39,1.0072,0.029553,0.040677,1.455,-0.41459,0.028385,0.090303,0.48862,0.028385,68.816,57.431,-0.55604,0.25412,11.769,-0.011257,-0.0078554,0.2866,1.3764,0.99285,-0.68468,-0.68468,-41609.02,0.032598,0.059949,0.9674,0,32.06,6.3555,350.58,1.0411,2.3665,"0"
0.1273,0.41793,0.27514,1.6915,-43.423,0.19953,0.1578,1.3701,1.1004,0.5726,0.1578,0.39658,0.10666,0.1578,822.8,0.44361,2.3927,0.1578,0.09078,95.441,0.16472,0.073236,0.25192,0.5726,0.37064,0.84149,4.5967,0.22911,0.09078,91.938,3.9701,0.39412,0.16472,1.7743,0.59264,0.094761,0.069142,0.071445,0.094761,135.55,40.107,0.28008,0.54917,105.02,0.13712,0.078882,1.6104,0.3979,0.25189,1.7513,1.8125,10870,0.091233,0.22232,0.90877,0.034994,3.8244,9.1007,83.55,4.3686,5.3163,"0"
0.049032,0.48089,-0.11292,0.7581,-52.497,0,0.060533,1.0795,2.0595,0.51911,0.090971,0.12968,0.039606,0.060533,2151.9,0.16962,2.0795,0.060533,0.029392,30.123,0.090971,0.023808,0.11249,0.049032,0.1457,-0.17476,3.9183,0.23163,0.044172,85.955,4.2464,4.1219,0.077275,2.0595,0.53321,0.037522,0.014886,0.14311,0.044172,61.486,31.363,0.28848,0.39399,31.298,0.069936,0.033958,0.73588,0.46679,0.23549,0.80342,0.82524,-935.61,0.037521,0.094454,0.9708,0.02716,12.117,11.638,82.73,4.412,3.1874,"0"
0.060242,0.35279,0.46793,2.3264,78.49,0,0.071006,1.8345,1.8621,0.64721,0.076292,0.20127,0.055557,0.071006,1244.7,0.29324,2.8345,0.071006,0.038132,10.901,0.054004,0.032351,0.071006,0.25591,0.26273,2.6101,3.4309,0.070454,0.038132,67.21,5.4307,5.4307,-0.053794,1.8621,0.64721,-0.028889,0.63285,0.13603,0.029001,117.11,106.21,1.0832,2.1687,10.595,0.021557,0.011576,2.3264,0.35279,0.18414,3.6101,3.6101,1262,-0.028888,0.093081,0.96443,0,33.483,3.4366,69.152,5.2782,10.387,"0"
-0.059445,0.75112,0.12742,1.2608,-122.97,-0.045191,-0.059445,0.1909,0.97238,0.14339,-0.059445,-0.12168,0.0041319,-0.059445,35270.7000000001,0.0064011,1.3313,-0.059445,-0.051085,159.25,-0.021892,-0.051085,-0.045191,0.14339,0.0064011,0.33179,4.3615,0.63076,-0.051085,149.01,2.4495,-0.029146,-0.021892,1.1934,0.40597,-0.018813,0.048482,0.58296,-0.018813,185.78,26.528,-0.11709,0.22159,154.85,-0.086145,-0.074031,0.82006,0.48855,0.40825,0.37338,1.0571,2929.2,-0.028407,-0.41457,1.0284,1.8312,2.292,13.759,153.24,2.3818,3.03,"0"
0.011962,0.88676,-0.5756,0.3509,-237.22,-0.59981,0.011962,0.1277,1.1813,0.11324,0.013585,0.01349,0.067639,0.011962,4050.9,0.090104,1.1277,0.011962,0.010126,40.669,0.013508,0.010126,0.011962,-0.40827,0.090104,-0.8356,3.2695,0.70587,0.0115,277.12,1.3171,1.3171,0.013333,1.1813,0.11324,0.011287,0.079554,0.36292,0.011435,74.347,33.678,0.090882,0.20247,41.133,-0.05443,-0.046077,0.3509,0.88676,0.75924,0.1644,0.1644,-1070.6,0.011287,0.10563,0.98988,0,8.9749,10.838,274,1.3321,1.7149,"0"
0.034841,0.74123,0.15134,1.2234,35.199,-0.017817,0.034841,0.34911,0.93328,0.25877,0.08133,0.051429,0.064473,0.034841,4496.3,0.081177,1.3491,0.034841,0.037332,23.871,-0.0067106,0.037332,0.059951,0.2312,0.081177,0.88397,3.8383,0.79329,0.077731,262.71,1.3894,1.2698,-0.0079596,0.93328,0.31992,-0.0085286,0.002385,1.327,-0.0071903,323.5,299.63,0.57082,1.1333,23.669,-0.032041,-0.034331,1.1181,0.67745,0.71975,1.5114,1.8687,1042.9,-0.0085286,0.13464,0.9671,0.23633,15.29,1.2182,264.95,1.3776,5.4512,"0"
0.30368,0.097669,0.40008,5.1043,262.71,0,0.30368,9.2387,0.79748,0.90233,0.30368,3.1154,0.39702,0.30368,112.59,3.2417,10.239,0.30368,0.3808,81.507,0,0.3808,1.0619,0.11946,3.2417,0.79629,3.737,-0.12854,0.654838399999996,116.8,3.1249,3.1188,0.0016477,0.79748,0.90233,0.0020662,2.1474,0.25176,0,131.92,50.417,1.7053,3.2774,213.39,-0.012932,-0.016216,5.0944,0.097479,0.32001,1.7959,1.7959,2183.3,0.61803,0.33656,0.39821,0,4.4781,7.2396,44.615,8.1811,1.5872,"0"
0.11655,0.74414,-0.086498,0.84363,-86.159,0,0.14891,0.34384,1.8694,0.25586,0.16549,0.26919,0.0965,0.14891,1505.6,0.24243,1.3438,0.14891,0.079654,58.753,0.15903,0.062345,0.23164,0.25008,0.19895,-0.16219,4.1735,0.39458,0.08522,119.42,3.0565,2.2721,0.17867,1.8694,0.4419,0.095574,0.029265,0.13019,0.085067,87.955,29.201,0.38731,0.29964,64.962,0.12754,0.068221,0.62714,0.55317,0.32717,0.47975,0.82857,-1289.8,0.095574,0.45552,0.92072,0.72707,6.2124,12.499,108,3.3795,3.5053,"0"
0.039331,0.5892,0.096309,1.3517,-2340.6,0,0.054461,0.69722,2.5407,0.4108,0.095329,0.19886,0.04554,0.054461,1858.7,0.19638,1.6972,0.054461,0.021436,28.285,0.095329,0.01548,0.24888,0.33389,0.1707,0.15291,3.512,0.22611,0.03677,41.264,8.9291,4.1503,0.11822,2.5407,0.69712,0.04653,0.068929,0.12544,0.037521,50.468,22.182,0.19976,0.63274,29.388,0.034086,0.013416,0.62827,0.27387,0.11199,0.65225,1.1068,313.07,0.04653,0.095742,0.97856,0.69697,12.904,16.454,39.344,9.2771,4.034,"0"
